# Data from URL: http://mysite.du.edu/~balzar/s-s_rr.htm
# CeO2 powder that shows broadened diffraction lines was synthesized by Daniel Lour and Nathalie Audebrand at the University of Rennes 
#l (CuKa1) = 1.5406 ang, l (CuKa2) = 1.5444 ang, I (CuKa2)/I ((CuKa1) = 0.48, P = 0.8
23.3400002	203
23.3500004	252
23.3600006	133
23.3700008	202
23.3799992	202
23.3899994	227
23.3999996	178
23.4099998	237
23.4200001	217
23.4300003	177
23.4400005	197
23.4500008	177
23.4599991	207
23.4699993	148
23.4799995	187
23.4899998	201
23.5	201
23.5100002	236
23.5200005	191
23.5300007	240
23.5400009	176
23.5499992	211
23.5599995	250
23.5699997	235
23.5799999	196
23.5900002	210
23.6000004	215
23.6100006	225
23.6200008	151
23.6299992	239
23.6399994	215
23.6499996	146
23.6599998	215
23.6700001	176
23.6800003	253
23.6900005	166
23.7000008	195
23.7099991	185
23.7199993	204
23.7299995	209
23.7399998	146
23.75	267
23.7600002	209
23.7700005	257
23.7800007	175
23.7900009	238
23.7999992	145
23.8099995	208
23.8199997	237
23.8299999	170
23.8400002	140
23.8500004	198
23.8600006	203
23.8700008	227
23.8799992	213
23.8899994	174
23.8999996	251
23.9099998	222
23.9200001	188
23.9300003	232
23.9400005	227
23.9500008	236
23.9599991	198
23.9699993	236
23.9799995	159
23.9899998	188
24	159
24.0100002	207
24.0200005	264
24.0300007	226
24.0400009	206
24.0499992	178
24.0599995	182
24.0699997	197
24.0799999	182
24.0900002	225
24.1000004	225
24.1100006	148
24.1200008	187
24.1299992	220
24.1399994	167
24.1499996	196
24.1599998	196
24.1700001	239
24.1800003	196
24.1900005	205
24.2000008	200
24.2099991	186
24.2199993	210
24.2299995	229
24.2399998	186
24.25	171
24.2600002	157
24.2700005	186
24.2800007	176
24.2900009	176
24.2999992	143
24.3099995	223
24.3199997	223
24.3299999	256
24.3400002	138
24.3500004	199
24.3600006	147
24.3700008	223
24.3799992	223
24.3899994	213
24.3999996	227
24.4099998	241
24.4200001	227
24.4300003	208
24.4400005	165
24.4500008	260
24.4599991	241
24.4699993	146
24.4799995	222
24.4899998	236
24.5	127
24.5100002	174
24.5200005	188
24.5300007	231
24.5400009	212
24.5499992	212
24.5599995	197
24.5699997	216
24.5799999	240
24.5900002	197
24.6000004	178
24.6100006	249
24.6200008	141
24.6299992	230
24.6399994	178
24.6499996	211
24.6599998	192
24.6700001	197
24.6800003	178
24.6900005	299
24.7000008	182
24.7099991	215
24.7199993	206
24.7299995	191
24.7399998	205
24.75	219
24.7600002	177
24.7700005	219
24.7800007	186
24.7900009	210
24.7999992	196
24.8099995	214
24.8199997	205
24.8299999	181
24.8400002	205
24.8500004	186
24.8600006	209
24.8700008	200
24.8799992	237
24.8899994	260
24.8999996	158
24.9099998	213
24.9200001	158
24.9300003	208
24.9400005	232
24.9500008	231
24.9599991	171
24.9699993	190
24.9799995	199
24.9899998	162
25	226
25.0100002	236
25.0200005	189
25.0300007	189
25.0400009	263
25.0499992	217
25.0599995	230
25.0699997	230
25.0799999	212
25.0900002	239
25.1000004	221
25.1100006	179
25.1200008	193
25.1299992	161
25.1399994	211
25.1499996	239
25.1599998	170
25.1700001	151
25.1800003	252
25.1900005	188
25.2000008	206
25.2099991	225
25.2199993	179
25.2299995	211
25.2399998	206
25.25	210
25.2600002	238
25.2700005	219
25.2800007	260
25.2900009	274
25.2999992	187
25.3099995	196
25.3199997	205
25.3299999	274
25.3400002	219
25.3500004	223
25.3600006	196
25.3700008	237
25.3799992	205
25.3899994	191
25.3999996	250
25.4099998	232
25.4200001	218
25.4300003	195
25.4400005	186
25.4500008	209
25.4599991	177
25.4699993	263
25.4799995	263
25.4899998	190
25.5	222
25.5100002	217
25.5200005	235
25.5300007	154
25.5400009	190
25.5499992	235
25.5599995	226
25.5699997	172
25.5799999	190
25.5900002	208
25.6000004	190
25.6100006	217
25.6200008	235
25.6299992	212
25.6399994	180
25.6499996	167
25.6599998	203
25.6700001	185
25.6800003	234
25.6900005	247
25.7000008	193
25.7099991	207
25.7199993	207
25.7299995	211
25.7399998	274
25.75	229
25.7600002	238
25.7700005	233
25.7800007	224
25.7900009	215
25.7999992	202
25.8099995	215
25.8199997	242
25.8299999	233
25.8400002	197
25.8500004	183
25.8600006	228
25.8700008	255
25.8799992	192
25.8899994	237
25.8999996	245
25.9099998	268
25.9200001	250
25.9300003	218
25.9400005	156
25.9500008	227
25.9599991	200
25.9699993	231
25.9799995	205
25.9899998	222
26	271
26.0100002	276
26.0200005	218
26.0300007	240
26.0400009	253
26.0499992	271
26.0599995	182
26.0699997	208
26.0799999	230
26.0900002	217
26.1000004	279
26.1100006	199
26.1200008	190
26.1299992	265
26.1399994	248
26.1499996	212
26.1599998	217
26.1700001	256
26.1800003	256
26.1900005	194
26.2000008	234
26.2099991	203
26.2199993	225
26.2299995	260
26.2399998	225
26.25	220
26.2600002	260
26.2700005	216
26.2800007	273
26.2900009	237
26.2999992	220
26.3099995	255
26.3199997	303
26.3299999	211
26.3400002	285
26.3500004	233
26.3600006	228
26.3700008	215
26.3799992	232
26.3899994	254
26.3999996	236
26.4099998	298
26.4200001	236
26.4300003	267
26.4400005	232
26.4500008	219
